Appname;Variable;ICC(2,k) Interrater;ICC(2,k) 95 conf;ICC(3,k) Interrater;ICC(3,k) 95 conf;ICC(3,1) Interrater;ICC(3,1) 95 conf
Lose it! Kalorienzähler;Quantität der Information;-0.00012736257578063994;[-0.  0.];-0.4347826086953359;[-12.78   0.85];-0.17857142857132188;[-0.86  0.74]
Lose it! Kalorienzähler;Visuelle Information;-0.0005118493115625829;[-0.  0.];-3.076923076922517;[-38.16   0.58];-0.6060606060605627;[-0.95  0.4 ]
Lose it! Kalorienzähler;Glaubwürdigkeit;-0.00025360113613318215;[-0.  0.];-1.176470588235722;[-19.9    0.77];-0.37037037037045517;[-0.91  0.63]
Lose it! Kalorienzähler;SECTION D: Information;-0.0003188058806933681;[-0.  0.];-1.7241379310349851;[-25.16   0.72];-0.4629629629630354;[-0.93  0.56]
Lose it! Kalorienzähler;Bewusstsein;-0.0006254691018262788;[-0.    0.01];-1.5151515151512949;[-23.16   0.74];-0.43103448275858497;[-0.92  0.58]
Lose it! Kalorienzähler;Wissen;-0.0002490660024905694;[-0.  0.];-0.7142857142854545;[-15.46   0.82];-0.2631578947367716;[-0.89  0.7 ]
Lose it! Kalorienzähler;Einstellung;-0.0006200089281286554;[-0.  0.];-2.941176470588664;[-36.85   0.59];-0.5952380952381304;[-0.95  0.42]
Lose it! Kalorienzähler;Absicht zur Veränderung;-0.0006200089281286554;[-0.  0.];-2.941176470588664;[-36.85   0.59];-0.5952380952381304;[-0.95  0.42]
Lose it! Kalorienzähler;Hilfe suchen;-0.00037528146109573087;[-0.  0.];-1.0714285714283116;[-18.9    0.78];-0.34883720930227047;[-0.9   0.65]
Lose it! Kalorienzähler;Verhaltensänderung;-0.00037362692106499517;[-0.  0.];-1.3043478260866403;[-21.13   0.76];-0.39473684210520527;[-0.91  0.61]
Lose it! Kalorienzähler;SECTION F: Wahrgenommene Wirkung der App;-0.00047742539017405275;[-0.  0.];-1.7185554171851205;[-25.11   0.72];-0.46215673141319924;[-0.93  0.56]
Max - Pillen Erinnerung;Unterhaltung;8.300827617016646e-17;[-0.  0.];2.5979218776228663e-13;[-8.6  0.9];1.298960938811602e-13;[-0.81  0.81]
Max - Pillen Erinnerung;Interesse;8.300827617016646e-17;[-0.  0.];2.5979218776228663e-13;[-8.6  0.9];1.298960938811602e-13;[-0.81  0.81]
Max - Pillen Erinnerung;Individuelle Anpassbarkeit;0.00011459479281248953;[-0.  0.];0.30303030302997225;[-5.69  0.93];0.17857142857119884;[-0.74  0.86]
Max - Pillen Erinnerung;Interaktivität;-0.00011412137949915239;[-0.  0.];-0.4347826086953359;[-12.78   0.85];-0.17857142857132188;[-0.86  0.74]
Max - Pillen Erinnerung;Zielgruppe;-0.00022631602770108178;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Max - Pillen Erinnerung;SECTION A: Engagement;-4.560799562912413e-05;[-0.  0.];-0.15822784810194052;[-10.12   0.88];-0.07331378299149205;[-0.84  0.78]
Max - Pillen Erinnerung;Leistung;-0.00045457644839429136;[-0.  0.];-1.8181818181821494;[-26.07   0.71];-0.4761904761905217;[-0.93  0.55]
Max - Pillen Erinnerung;Nutzerfreundlichkeit;-0.000227288224197187;[-0.  0.];-1.176470588235722;[-19.9    0.77];-0.37037037037045517;[-0.91  0.63]
Max - Pillen Erinnerung;Navigation;-0.00011363119858175863;[-0.  0.];-0.3703703703699663;[-12.16   0.86];-0.15624999999985617;[-0.86  0.75]
Max - Pillen Erinnerung;Motorisches, gestisches Design;-0.00045457644839429136;[-0.  0.];-1.8181818181821494;[-26.07   0.71];-0.4761904761905217;[-0.93  0.55]
Max - Pillen Erinnerung;SECTION B: Funktionalität;-0.0003125204203682523;[-0.  0.];-1.4332247556997573;[-22.37   0.75];-0.4174573055027499;[-0.92  0.6 ]
Max - Pillen Erinnerung;Layout;-0.00011363119858175859;[-0.  0.];-0.37037037036996606;[-12.16   0.86];-0.1562499999998561;[-0.86  0.75]
Max - Pillen Erinnerung;Grafik;-0.0004526935264825713;[-0.  0.];-4.0;[-47.02   0.48];-0.6666666666666666;[-0.96  0.32]
Max - Pillen Erinnerung;Visueller Anreiz;1.239776376095448e-16;[-0.  0.];3.4097724643800125e-13;[-8.6  0.9];1.7048862321902968e-13;[-0.81  0.81]
Max - Pillen Erinnerung;SECTION C: Ästhetik;-0.0001891298262777326;[-0.  0.];-0.7978723404246063;[-16.27   0.81];-0.2851711026613604;[-0.89  0.68]
Max - Pillen Erinnerung;SECTION D: Information;0.0006692161944741044;[-0.    0.01];0.8149405772494273;[-0.78  0.98];0.6876790830943448;[-0.28  0.96]
Max - Pillen Erinnerung;Bewusstsein;-0.00011078122922851953;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
Max - Pillen Erinnerung;Wissen;0.00011169689929415685;[-0.  0.];0.2325581395350529;[-6.37  0.92];0.13157894736852938;[-0.76  0.85]
Max - Pillen Erinnerung;Einstellung;-0.00022250901161505133;[-0.  0.];-0.90909090909124;[-17.34   0.8 ];-0.3125000000000782;[-0.9   0.67]
Max - Pillen Erinnerung;Absicht zur Veränderung;-0.00011031926394954986;[-0.  0.];-0.4545454545441318;[-12.97   0.85];-0.1851851851847461;[-0.87  0.74]
Max - Pillen Erinnerung;Hilfe suchen;0.00022150847269908073;[-0.  0.];0.4444444444444444;[-4.34  0.94];0.2857142857142857;[-0.68  0.89]
Max - Pillen Erinnerung;Verhaltensänderung;0.00022150847269908073;[-0.  0.];0.4444444444444444;[-4.34  0.94];0.2857142857142857;[-0.68  0.89]
Max - Pillen Erinnerung;SECTION F: Wahrgenommene Wirkung der App;1.8487933541810703e-05;[-0.  0.];0.052956751985216585;[-8.1  0.9];0.027198549410349045;[-0.8   0.82]
mediteo: Tabletten Erinnerung;Unterhaltung;-7.454854919745305e-17;[-0.  0.];-2.69578598127501e-13;[-8.6  0.9];-1.3478929906373234e-13;[-0.81  0.81]
mediteo: Tabletten Erinnerung;Interesse;7.480493261496089e-17;[-0.  0.];2.5979218776228663e-13;[-8.6  0.9];1.298960938811602e-13;[-0.81  0.81]
mediteo: Tabletten Erinnerung;Individuelle Anpassbarkeit;0.00010324818799418802;[-0.  0.];0.30303030302997225;[-5.69  0.93];0.17857142857119884;[-0.74  0.86]
mediteo: Tabletten Erinnerung;Interaktivität;-0.00010283833813238098;[-0.  0.];-0.35714285714259736;[-12.03   0.86];-0.151515151515058;[-0.86  0.75]
mediteo: Tabletten Erinnerung;Zielgruppe;-0.00041310364770532205;[-0.  0.];-3.0769230769239164;[-38.16   0.58];-0.6060606060606712;[-0.95  0.4 ]
mediteo: Tabletten Erinnerung;SECTION A: Engagement;-8.234125840510743e-05;[-0.  0.];-0.36563071298043975;[-12.12   0.86];-0.15455950540977903;[-0.86  0.75]
mediteo: Tabletten Erinnerung;Leistung;-0.00010367851366490356;[-0.  0.];-0.37037037037063997;[-12.16   0.86];-0.15625000000009598;[-0.86  0.75]
mediteo: Tabletten Erinnerung;Nutzerfreundlichkeit;-0.00010368281353690359;[-0.  0.];-0.45454545454578543;[-12.97   0.85];-0.18518518518529506;[-0.87  0.74]
mediteo: Tabletten Erinnerung;Navigation;-0.00010410377063857253;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
mediteo: Tabletten Erinnerung;Motorisches, gestisches Design;-7.5462107838374e-17;[-0.  0.];-2.69578598127501e-13;[-8.6  0.9];-1.3478929906373234e-13;[-0.81  0.81]
mediteo: Tabletten Erinnerung;SECTION B: Funktionalität;-7.784049703763371e-05;[-0.  0.];-0.3305785123971754;[-11.78   0.86];-0.14184397163138285;[-0.85  0.76]
mediteo: Tabletten Erinnerung;Layout;1.117500193160184e-16;[-0.  0.];3.4097724643800125e-13;[-8.6  0.9];1.7048862321902968e-13;[-0.81  0.81]
mediteo: Tabletten Erinnerung;Grafik;-1.1270973874643298e-16;[-0.  0.];-3.8984688493266213e-13;[-8.6  0.9];-1.9492344246629307e-13;[-0.81  0.81]
mediteo: Tabletten Erinnerung;Visueller Anreiz;-0.00041310364770532205;[-0.  0.];-3.0769230769239164;[-38.16   0.58];-0.6060606060606712;[-0.95  0.4 ]
mediteo: Tabletten Erinnerung;SECTION C: Ästhetik;-0.00013731108283534203;[-0.  0.];-0.6060606060612511;[-14.43   0.83];-0.2325581395350737;[-0.88  0.71]
mediteo: Tabletten Erinnerung;SECTION D: Information;0.00081385589664019;[-0.    0.01];0.8719346049045131;[-0.23  0.99];0.7729468599031947;[-0.1   0.97]
mediteo: Tabletten Erinnerung;Bewusstsein;0.00010076785102488235;[-0.  0.];0.2325581395350529;[-6.37  0.92];0.13157894736852938;[-0.76  0.85]
mediteo: Tabletten Erinnerung;Wissen;0.0003034717164359178;[-0.    0.01];0.5172413793101567;[-3.64  0.95];0.34883720930215434;[-0.65  0.9 ]
mediteo: Tabletten Erinnerung;Einstellung;0.00010036935924193754;[-0.  0.];0.27027027027007355;[-6.01  0.92];0.15624999999986852;[-0.75  0.86]
mediteo: Tabletten Erinnerung;Absicht zur Veränderung;0.00010036935924193754;[-0.  0.];0.27027027027007355;[-6.01  0.92];0.15624999999986852;[-0.75  0.86]
mediteo: Tabletten Erinnerung;Hilfe suchen;0.00010036935924193754;[-0.  0.];0.27027027027007355;[-6.01  0.92];0.15624999999986852;[-0.75  0.86]
mediteo: Tabletten Erinnerung;Verhaltensänderung;0.00010036935924193754;[-0.  0.];0.27027027027007355;[-6.01  0.92];0.15624999999986852;[-0.75  0.86]
mediteo: Tabletten Erinnerung;SECTION F: Wahrgenommene Wirkung der App;0.0001340892240871289;[-0.  0.];0.32608695652176384;[-5.47  0.93];0.19480519480521244;[-0.73  0.87]
Mindshine: Mental Health Coach;Unterhaltung;-0.00018558729098221228;[-0.  0.];-0.624999999999659;[-14.61   0.83];-0.23809523809513916;[-0.88  0.71]
Mindshine: Mental Health Coach;Interesse;-0.0002805626215772382;[-0.  0.];-1.3043478260874313;[-21.13   0.76];-0.3947368421053501;[-0.91  0.61]
Mindshine: Mental Health Coach;Individuelle Anpassbarkeit;-0.00018703824932208847;[-0.  0.];-0.869565217391779;[-16.96   0.81];-0.30303030303041834;[-0.89  0.67]
Mindshine: Mental Health Coach;Interaktivität;-9.424360085950165e-05;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
Mindshine: Mental Health Coach;Zielgruppe;-0.0003770241483967048;[-0.  0.];-2.6666666666666665;[-34.22   0.62];-0.5714285714285714;[-0.94  0.45]
Mindshine: Mental Health Coach;SECTION A: Engagement;-0.00022480009651419964;[-0.  0.];-1.1928429423460585;[-20.06   0.77];-0.3735990037360163;[-0.91  0.63]
Mindshine: Mental Health Coach;Leistung;-0.0002805731173544847;[-0.  0.];-1.6666666666672731;[-24.61   0.72];-0.4545454545455448;[-0.92  0.57]
Mindshine: Mental Health Coach;Nutzerfreundlichkeit;-0.0002795013695566431;[-0.  0.];-2.307692307691748;[-30.77   0.66];-0.5357142857142254;[-0.94  0.49]
Mindshine: Mental Health Coach;Navigation;-0.00028166369354996976;[-0.  0.];-1.7647058823533697;[-25.55   0.71];-0.4687500000000605;[-0.93  0.55]
Mindshine: Mental Health Coach;Motorisches, gestisches Design;-0.0002784171059468881;[-0.  0.];-1.7647058823522992;[-25.55   0.71];-0.46874999999990935;[-0.93  0.55]
Mindshine: Mental Health Coach;SECTION B: Funktionalität;-0.00028003948556746503;[-0.  0.];-2.1333333333333333;[-29.09   0.67];-0.5161290322580645;[-0.94  0.51]
Mindshine: Mental Health Coach;Layout;-0.0003770241483967048;[-0.  0.];-2.6666666666666665;[-34.22   0.62];-0.5714285714285714;[-0.94  0.45]
Mindshine: Mental Health Coach;Grafik;-0.00037850113550347536;[-0.  0.];-3.3333333333339397;[-40.62   0.55];-0.6250000000000426;[-0.95  0.38]
Mindshine: Mental Health Coach;Visueller Anreiz;-0.0003770241483967048;[-0.  0.];-2.6666666666666665;[-34.22   0.62];-0.5714285714285714;[-0.94  0.45]
Mindshine: Mental Health Coach;SECTION C: Ästhetik;-0.00037751677852351545;[-0.  0.];-2.9508196721313213;[-36.95   0.59];-0.5960264900662393;[-0.95  0.42]
Mindshine: Mental Health Coach;Qualität der Information;-0.0002795013695566431;[-0.  0.];-2.307692307691748;[-30.77   0.66];-0.5357142857142254;[-0.94  0.49]
Mindshine: Mental Health Coach;Quantität der Information;-0.0002795013695566431;[-0.  0.];-2.307692307691748;[-30.77   0.66];-0.5357142857142254;[-0.94  0.49]
Mindshine: Mental Health Coach;Visuelle Information;-0.00046402850991154773;[-0.  0.];-2.2727272727267773;[-30.43   0.66];-0.5319148936169671;[-0.94  0.49]
Mindshine: Mental Health Coach;Glaubwürdigkeit;-0.00018704524624516878;[-0.  0.];-1.1111111111117176;[-19.28   0.78];-0.3571428571429825;[-0.91  0.64]
Mindshine: Mental Health Coach;SECTION D: Information;-0.00030279244509550984;[-0.  0.];-2.3318385650218993;[-31.     0.65];-0.5383022774326566;[-0.94  0.48]
Mindshine: Mental Health Coach;Bewusstsein;-0.00046048996131891023;[-0.  0.];-2.941176470588663;[-36.85   0.59];-0.5952380952381303;[-0.95  0.42]
Mindshine: Mental Health Coach;Wissen;-0.0002752142083922988;[-0.  0.];-1.3043478260874313;[-21.13   0.76];-0.3947368421053501;[-0.91  0.61]
Mindshine: Mental Health Coach;Einstellung;-0.0006447572028589369;[nan -0.];-9.99999999999844;[-104.65   -0.15];-0.8333333333333117;[-0.98 -0.07]
Mindshine: Mental Health Coach;Absicht zur Veränderung;-0.00046048996131891023;[-0.  0.];-2.941176470588663;[-36.85   0.59];-0.5952380952381303;[-0.95  0.42]
Mindshine: Mental Health Coach;Hilfe suchen;-0.0002762736213946962;[-0.  0.];-1.3636363636366946;[-21.7    0.75];-0.40540540540546394;[-0.92  0.61]
Mindshine: Mental Health Coach;Verhaltensänderung;-0.0004622695586250254;[-0.  0.];-3.3333333333333335;[-40.62   0.55];-0.625;[-0.95  0.38]
Mindshine: Mental Health Coach;SECTION F: Wahrgenommene Wirkung der App;-0.0004297928296230123;[-0.  0.];-3.0161579892284824;[-37.57   0.58];-0.6012884753042611;[-0.95  0.41]
Moodflow: Better mental health;Unterhaltung;-0.0002552887315554821;[-0.  0.];-1.6666666666672731;[-24.61   0.72];-0.4545454545455448;[-0.92  0.57]
Moodflow: Better mental health;Interesse;-0.00025435800040691115;[-0.  0.];-2.307692307691748;[-30.77   0.66];-0.5357142857142254;[-0.94  0.49]
Moodflow: Better mental health;Individuelle Anpassbarkeit;8.476587664875797e-05;[-0.  0.];0.26315789473703355;[-6.08  0.92];0.15151515151527845;[-0.75  0.86]
Moodflow: Better mental health;Interaktivität;-0.0001689417488850459;[-0.  0.];-1.176470588235722;[-19.9    0.77];-0.37037037037045517;[-0.91  0.63]
Moodflow: Better mental health;Zielgruppe;-8.572065353426255e-05;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
Moodflow: Better mental health;SECTION A: Engagement;-0.00013594862229694324;[-0.  0.];-0.819672131149237;[-16.48   0.81];-0.2906976744190313;[-0.89  0.68]
Moodflow: Better mental health;Leistung;-0.0004286767605754557;[-0.  0.];-5.0;[-56.63   0.38];-0.7142857142857143;[-0.97  0.23]
Moodflow: Better mental health;Nutzerfreundlichkeit;-0.0004224043254203538;[-0. -0.];-7.142857142858182;[-77.21   0.15];-0.7812500000000249;[-0.97  0.08]
Moodflow: Better mental health;Navigation;-0.00025623505295530643;[-0.  0.];-1.7647058823533697;[-25.55   0.71];-0.4687500000000605;[-0.93  0.55]
Moodflow: Better mental health;Motorisches, gestisches Design;-0.00016955762415850863;[-0.  0.];-0.8695652173909881;[-16.96   0.81];-0.3030303030302262;[-0.89  0.67]
Moodflow: Better mental health;SECTION B: Funktionalität;-0.0003191258504704844;[-0.  0.];-2.8846153846162244;[-36.31   0.6 ];-0.5905511811024327;[-0.95  0.42]
Moodflow: Better mental health;Layout;-0.00042552467192057093;[-0. -0.];-6.250000000001364;[-68.63   0.25];-0.7575757575757978;[-0.97  0.14]
Moodflow: Better mental health;Grafik;-0.00025528004220639326;[-0.  0.];-1.3043478260874313;[-21.13   0.76];-0.3947368421053501;[-0.91  0.61]
Moodflow: Better mental health;Visueller Anreiz;-0.0005087591364660973;[-0. -0.];-7.4999999999990905;[-80.64   0.12];-0.7894736842105062;[-0.98  0.06]
Moodflow: Better mental health;SECTION C: Ästhetik;-0.00039665675024768386;[-0.  0.];-4.077669902910442;[-47.77   0.47];-0.670926517571767;[-0.96  0.31]
Moodflow: Better mental health;Qualität der Information;-0.0002534169045968904;[-0.  0.];-1.7647058823522992;[-25.55   0.71];-0.46874999999990935;[-0.93  0.55]
Moodflow: Better mental health;Quantität der Information;-8.50904511496649e-05;[-0.  0.];-0.4347826086961268;[-12.78   0.85];-0.1785714285715887;[-0.86  0.74]
Moodflow: Better mental health;Visuelle Information;-0.0004238868730712531;[-0.  0.];-1.5151515151512949;[-23.16   0.74];-0.43103448275858497;[-0.92  0.58]
Moodflow: Better mental health;Glaubwürdigkeit;-0.00025435800040691115;[-0.  0.];-2.307692307691748;[-30.77   0.66];-0.5357142857142254;[-0.94  0.49]
Moodflow: Better mental health;SECTION D: Information;-0.00025434937430047756;[-0.  0.];-1.6666666666662624;[-24.61   0.72];-0.45454545454539447;[-0.92  0.57]
Moodflow: Better mental health;Bewusstsein;-0.00041471749444299685;[-0.  0.];-2.9411764705897343;[-36.85   0.59];-0.5952380952382181;[-0.95  0.42]
Moodflow: Better mental health;Wissen;-0.00041471749444299685;[-0.  0.];-2.9411764705897343;[-36.85   0.59];-0.5952380952382181;[-0.95  0.42]
Moodflow: Better mental health;Einstellung;-0.00041621576625316514;[-0.  0.];-2.1739130434779446;[-29.48   0.67];-0.520833333333297;[-0.94  0.5 ]
Moodflow: Better mental health;Absicht zur Veränderung;-0.00041471749444299685;[-0.  0.];-2.9411764705897343;[-36.85   0.59];-0.5952380952382181;[-0.95  0.42]
Moodflow: Better mental health;Hilfe suchen;-0.00033297815663286434;[-0.  0.];-2.222222222221818;[-29.95   0.66];-0.5263157894736389;[-0.94  0.5 ]
Moodflow: Better mental health;Verhaltensänderung;-0.000413216310474207;[-0.  0.];-3.3333333333333335;[-40.62   0.55];-0.625;[-0.95  0.38]
Moodflow: Better mental health;SECTION F: Wahrgenommene Wirkung der App;-0.0004011362761365019;[-0.  0.];-2.8618421052618928;[-36.09   0.6 ];-0.5886332882272272;[-0.95  0.43]
MyFitnessPal: Kalorien Tracker;Unterhaltung;-0.00023409335643060126;[-0.  0.];-1.3636363636366946;[-21.7    0.75];-0.40540540540546394;[-0.92  0.61]
MyFitnessPal: Kalorien Tracker;Interesse;-0.00015661461840848223;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
MyFitnessPal: Kalorien Tracker;Individuelle Anpassbarkeit;-0.00015661461840848223;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
MyFitnessPal: Kalorien Tracker;Interaktivität;-8.486924674706916e-17;[-0.  0.];-3.8984688493266213e-13;[-8.6  0.9];-1.9492344246629307e-13;[-0.81  0.81]
MyFitnessPal: Kalorien Tracker;Zielgruppe;-0.00015661461840848223;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
MyFitnessPal: Kalorien Tracker;SECTION A: Engagement;-0.00014065480123622598;[-0.  0.];-0.9513742071896104;[-17.74   0.8 ];-0.32234957020090593;[-0.9   0.66]
MyFitnessPal: Kalorien Tracker;Leistung;7.801894299930345e-05;[-0.  0.];0.27027027027007355;[-6.01  0.92];0.15624999999986852;[-0.75  0.86]
MyFitnessPal: Kalorien Tracker;Nutzerfreundlichkeit;-7.775324231028922e-05;[-0.  0.];-0.4347826086961268;[-12.78   0.85];-0.1785714285715887;[-0.86  0.74]
MyFitnessPal: Kalorien Tracker;Navigation;-7.858299149737751e-05;[-0.  0.];-0.45454545454578543;[-12.97   0.85];-0.18518518518529506;[-0.87  0.74]
MyFitnessPal: Kalorien Tracker;Motorisches, gestisches Design;7.829627309740057e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
MyFitnessPal: Kalorien Tracker;SECTION B: Funktionalität;-8.532016639366679e-17;[-0.  0.];-3.9424696264070575e-13;[-8.6  0.9];-1.97123481320314e-13;[-0.81  0.81]
MyFitnessPal: Kalorien Tracker;Layout;-0.00015661461840848223;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
MyFitnessPal: Kalorien Tracker;Grafik;-7.830363015629405e-05;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
